weather_id,record_datetime,weather_condition,temperature_c,rain_intensity,visibility_level
4233,2024-05-15 15:00:00,Sunny,26.8,0,9
4234,2024-10-24 07:00:00,Foggy,21.0,0,4
4235,2024-11-03 03:00:00,Foggy,16.9,0,4
4236,2024-07-25 03:00:00,Foggy,17.6,0,4
4237,2024-01-12 04:00:00,Sunny,30.9,0,8
4238,2024-11-28 07:00:00,Rainy,18.3,9,4
4239,2024-11-13 13:00:00,Sunny,30.9,0,10
4240,2024-11-12 06:00:00,Sunny,27.8,0,8
4241,2024-06-16 12:00:00,Sunny,24.3,0,8
4242,2024-09-12 08:00:00,Rainy,20.8,3,4
4243,2024-09-20 21:00:00,Sunny,26.8,0,9
4244,2024-02-23 07:00:00,Foggy,21.4,0,6
4245,2024-01-28 15:00:00,Cloudy,24.1,1,9
4246,2024-08-28 15:00:00,Rainy,15.9,9,2
4247,2024-12-11 22:00:00,Sunny,28.3,0,9
4248,2024-04-09 15:00:00,Sunny,32.4,0,8
4249,2024-01-17 20:00:00,Cloudy,25.0,1,6
4250,2024-11-02 01:00:00,Cloudy,23.9,1,6
4251,2024-08-10 22:00:00,Cloudy,26.2,1,8
4252,2024-12-18 22:00:00,Sunny,28.4,0,8
4253,2024-10-22 20:00:00,Cloudy,24.4,1,9
4254,2024-12-11 09:00:00,Foggy,17.8,0,3
4255,2024-09-14 23:00:00,Sunny,28.5,0,8
4256,2024-10-27 06:00:00,Sunny,30.1,0,10
4257,2024-04-07 01:00:00,Cloudy,22.3,1,7
4258,2024-03-04 14:00:00,Foggy,22.8,0,4
4259,2024-05-30 08:00:00,Cloudy,23.8,1,9
4260,2024-01-09 06:00:00,Sunny,26.2,0,9
4261,2024-05-12 04:00:00,Rainy,21.0,5,5
4262,2024-06-23 04:00:00,Cloudy,23.4,0,9
4263,2024-02-15 05:00:00,Rainy,20.5,5,2
4264,2024-06-30 06:00:00,Sunny,27.4,0,8
4265,2024-11-15 16:00:00,Cloudy,23.9,0,7
4266,2024-03-18 23:00:00,Rainy,20.0,4,5
4267,2024-08-21 23:00:00,Sunny,28.6,0,9
4268,2024-06-25 04:00:00,Cloudy,20.0,1,9
4269,2024-12-25 13:00:00,Cloudy,21.8,1,8
4270,2024-12-21 00:00:00,Sunny,29.9,0,10
4271,2024-01-16 04:00:00,Cloudy,23.7,0,7
4272,2024-12-13 08:00:00,Cloudy,23.0,1,8
4273,2024-10-03 06:00:00,Sunny,25.3,0,10
4274,2024-07-24 00:00:00,Sunny,25.8,0,10
4275,2024-03-13 16:00:00,Foggy,16.0,0,5
4276,2024-05-29 11:00:00,Foggy,19.8,0,4
4277,2024-11-12 23:00:00,Foggy,18.8,0,4
4278,2024-10-08 16:00:00,Rainy,17.1,3,4
4279,2024-07-23 04:00:00,Cloudy,23.9,1,8
4280,2024-11-24 11:00:00,Sunny,28.7,0,8
4281,2024-02-08 20:00:00,Rainy,23.2,3,4
4282,2024-10-09 18:00:00,Cloudy,21.0,1,7
4283,2024-09-09 20:00:00,Cloudy,26.3,0,8
4284,2024-11-28 03:00:00,Sunny,29.9,0,8
4285,2024-09-27 13:00:00,Foggy,18.4,0,6
4286,2024-06-09 12:00:00,Cloudy,24.4,1,9
4287,2024-04-22 13:00:00,Sunny,27.1,0,10
4288,2024-08-11 07:00:00,Sunny,28.4,0,10
4289,2024-02-26 01:00:00,Cloudy,27.0,0,6
4290,2024-01-06 19:00:00,Sunny,29.2,0,10
4291,2024-12-02 07:00:00,Sunny,29.0,0,9
4292,2024-02-05 01:00:00,Foggy,19.1,0,4
4293,2024-01-23 07:00:00,Sunny,25.0,0,8
4294,2024-08-31 21:00:00,Sunny,27.6,0,9
4295,2024-04-22 18:00:00,Cloudy,26.4,0,6
4296,2024-03-09 05:00:00,Foggy,16.9,0,5
4297,2024-02-26 05:00:00,Sunny,25.9,0,10
4298,2024-04-26 00:00:00,Rainy,19.3,2,3
4299,2024-03-14 09:00:00,Foggy,18.0,0,6
4300,2024-12-25 03:00:00,Sunny,26.4,0,9
4301,2024-07-13 04:00:00,Sunny,27.2,0,10
4302,2024-06-26 11:00:00,Sunny,25.3,0,9
4303,2024-12-17 11:00:00,Sunny,26.1,0,10
4304,2024-06-01 18:00:00,Sunny,29.4,0,10
4305,2024-08-19 04:00:00,Cloudy,21.4,0,9
4306,2024-09-01 21:00:00,Cloudy,20.8,1,9
4307,2024-09-30 19:00:00,Rainy,17.7,6,4
4308,2024-08-10 23:00:00,Cloudy,25.5,0,8
4309,2024-04-11 12:00:00,Sunny,27.6,0,9
4310,2024-02-10 02:00:00,Cloudy,23.1,0,6
4311,2024-03-14 12:00:00,Cloudy,24.1,0,7
4312,2024-02-20 03:00:00,Rainy,15.5,4,3
4313,2024-08-06 10:00:00,Sunny,29.0,0,9
4314,2024-10-06 19:00:00,Cloudy,24.8,1,9
4315,2024-07-25 12:00:00,Sunny,27.2,0,10
4316,2024-01-24 02:00:00,Rainy,21.0,5,5
4317,2024-05-10 17:00:00,Sunny,25.7,0,9
4318,2024-01-22 10:00:00,Sunny,30.3,0,8
4319,2024-09-22 22:00:00,Foggy,20.3,0,5
4320,2024-11-12 10:00:00,Sunny,27.3,0,9
4321,2024-11-02 22:00:00,Cloudy,24.0,1,8
4322,2024-10-15 07:00:00,Sunny,27.8,0,9
4323,2024-04-22 01:00:00,Cloudy,26.4,0,6
4324,2024-11-28 09:00:00,Rainy,16.8,8,2
4325,2024-04-11 03:00:00,Foggy,18.5,0,5
4326,2024-06-12 20:00:00,Sunny,30.1,0,8
4327,2024-05-18 01:00:00,Cloudy,22.8,1,8
4328,2024-01-07 07:00:00,Cloudy,25.8,1,6
4329,2024-08-18 04:00:00,Cloudy,27.4,1,8
4330,2024-12-08 01:00:00,Sunny,27.2,0,9
4331,2024-08-14 23:00:00,Sunny,29.4,0,8
4332,2024-12-26 22:00:00,Cloudy,21.7,1,9
4333,2024-01-27 21:00:00,Rainy,20.5,5,5
4334,2024-01-31 09:00:00,Cloudy,24.4,1,9
4335,2024-10-05 01:00:00,Sunny,28.9,0,8
4336,2024-10-11 20:00:00,Cloudy,22.7,0,9
4337,2024-06-01 03:00:00,Rainy,15.7,5,4
4338,2024-06-05 15:00:00,Cloudy,25.0,1,6
4339,2024-06-30 03:00:00,Cloudy,19.9,1,9
4340,2024-01-28 16:00:00,Sunny,27.4,0,8
4341,2024-06-12 03:00:00,Sunny,29.9,0,9
4342,2024-02-02 14:00:00,Sunny,28.4,0,9
4343,2024-01-12 03:00:00,Rainy,22.9,6,5
4344,2024-12-05 00:00:00,Cloudy,26.1,1,6
4345,2024-03-20 02:00:00,Rainy,17.7,5,4
4346,2024-08-12 07:00:00,Foggy,20.1,0,6
4347,2024-05-16 17:00:00,Sunny,27.9,0,10
4348,2024-02-24 09:00:00,Sunny,24.8,0,9
4349,2024-11-23 14:00:00,Sunny,26.1,0,8
4350,2024-06-25 06:00:00,Sunny,26.9,0,8
4351,2024-06-24 12:00:00,Sunny,23.9,0,9
4352,2024-04-21 21:00:00,Cloudy,24.1,1,7
4353,2024-07-30 06:00:00,Sunny,27.5,0,9
4354,2024-02-22 00:00:00,Rainy,15.7,10,2
4355,2024-06-12 12:00:00,Rainy,19.8,3,2
4356,2024-05-02 04:00:00,Sunny,29.4,0,9
4357,2024-08-18 10:00:00,Sunny,28.5,0,9
4358,2024-11-13 15:00:00,Sunny,27.4,0,10
4359,2024-02-26 20:00:00,Cloudy,25.2,1,8
4360,2024-08-29 03:00:00,Sunny,29.4,0,8
4361,2024-06-19 20:00:00,Sunny,28.6,0,8
4362,2024-04-20 18:00:00,Cloudy,22.4,0,6
4363,2024-12-22 09:00:00,Sunny,28.6,0,8
4364,2024-11-22 18:00:00,Foggy,22.4,0,4
4365,2024-08-20 05:00:00,Rainy,17.8,7,2
4366,2024-03-11 16:00:00,Foggy,24.2,0,6
4367,2024-05-24 23:00:00,Foggy,18.9,0,6
4368,2024-11-26 00:00:00,Sunny,28.1,0,10
4369,2024-06-03 19:00:00,Foggy,18.7,0,3
4370,2024-11-08 13:00:00,Foggy,20.4,0,6
4371,2024-09-08 19:00:00,Sunny,24.5,0,10
4372,2024-01-25 20:00:00,Sunny,26.9,0,8
4373,2024-01-12 16:00:00,Cloudy,21.8,0,8
4374,2024-10-10 16:00:00,Rainy,19.3,7,4
4375,2024-11-12 09:00:00,Cloudy,26.0,0,8
4376,2024-12-21 08:00:00,Sunny,29.3,0,8
4377,2024-11-19 04:00:00,Cloudy,19.3,0,7
4378,2024-01-23 04:00:00,Cloudy,28.1,1,6
4379,2024-06-16 23:00:00,Foggy,20.6,0,5
4380,2024-07-19 07:00:00,Sunny,26.4,0,9
4381,2024-02-07 11:00:00,Sunny,28.3,0,8
4382,2024-09-16 03:00:00,Rainy,19.4,4,4
4383,2024-10-08 06:00:00,Rainy,17.7,6,4
4384,2024-02-21 06:00:00,Rainy,19.4,10,4
4385,2024-01-16 12:00:00,Cloudy,22.8,1,9
4386,2024-08-11 17:00:00,Sunny,27.2,0,9
4387,2024-04-03 19:00:00,Sunny,26.6,0,8
4388,2024-03-18 09:00:00,Rainy,16.1,3,4
4389,2024-08-15 20:00:00,Sunny,28.3,0,9
4390,2024-05-04 16:00:00,Sunny,29.2,0,8
4391,2024-02-03 12:00:00,Cloudy,25.0,0,7
4392,2024-02-24 09:00:00,Sunny,29.6,0,10
4393,2024-07-22 02:00:00,Foggy,20.6,0,5
4394,2024-01-28 19:00:00,Sunny,26.9,0,9
4395,2024-03-04 11:00:00,Sunny,29.7,0,9
4396,2024-04-03 10:00:00,Cloudy,21.3,1,6
4397,2024-01-03 17:00:00,Sunny,26.2,0,10
4398,2024-01-30 00:00:00,Sunny,26.1,0,9
4399,2024-03-13 23:00:00,Cloudy,26.2,1,9
4400,2024-06-18 00:00:00,Sunny,29.9,0,10
4401,2024-05-06 09:00:00,Sunny,29.0,0,8
4402,2024-11-17 01:00:00,Cloudy,26.1,0,6
4403,2024-03-27 11:00:00,Sunny,26.2,0,10
4404,2024-12-13 22:00:00,Sunny,28.7,0,10
4405,2024-01-04 14:00:00,Sunny,27.7,0,9
4406,2024-12-02 07:00:00,Cloudy,25.7,1,7
4407,2024-05-24 01:00:00,Cloudy,23.8,0,9
4408,2024-12-26 07:00:00,Cloudy,23.2,1,7
4409,2024-10-03 03:00:00,Sunny,29.1,0,8
4410,2024-07-02 21:00:00,Rainy,20.8,8,4
4411,2024-10-13 20:00:00,Sunny,26.7,0,8
4412,2024-12-05 17:00:00,Sunny,27.9,0,10
4413,2024-10-03 20:00:00,Sunny,25.9,0,8
4414,2024-05-05 20:00:00,Cloudy,19.0,1,7
4415,2024-06-18 20:00:00,Foggy,20.4,0,3
4416,2024-06-06 14:00:00,Sunny,29.2,0,8
4417,2024-09-26 11:00:00,Rainy,19.5,2,2
4418,2024-07-07 18:00:00,Sunny,24.1,0,8
4419,2024-03-16 14:00:00,Rainy,18.3,2,3
4420,2024-10-09 04:00:00,Foggy,15.6,0,3
4421,2024-11-01 04:00:00,Sunny,30.7,0,8
4422,2024-03-25 03:00:00,Sunny,25.8,0,10
4423,2024-10-07 15:00:00,Foggy,22.5,0,5
4424,2024-07-06 18:00:00,Sunny,29.9,0,10
4425,2024-05-21 03:00:00,Cloudy,22.2,0,7
4426,2024-06-14 17:00:00,Sunny,25.7,0,8
4427,2024-02-03 09:00:00,Cloudy,24.7,1,9
4428,2024-11-12 11:00:00,Sunny,26.3,0,9
4429,2024-11-09 04:00:00,Sunny,28.2,0,8
4430,2024-03-16 09:00:00,Cloudy,23.0,0,9
4431,2024-07-12 11:00:00,Foggy,16.4,0,4
4432,2024-01-10 09:00:00,Sunny,23.5,0,9
4433,2024-08-25 11:00:00,Cloudy,24.5,0,9
4434,2024-11-02 18:00:00,Sunny,26.9,0,8
4435,2024-11-21 12:00:00,Sunny,26.9,0,9
4436,2024-11-23 22:00:00,Rainy,20.4,6,3
4437,2024-01-12 16:00:00,Sunny,30.3,0,8
4438,2024-09-19 12:00:00,Foggy,19.5,0,6
4439,2024-12-13 22:00:00,Sunny,27.3,0,10
4440,2024-07-01 17:00:00,Cloudy,25.0,0,6
4441,2024-07-04 13:00:00,Cloudy,21.3,1,6
4442,2024-10-02 14:00:00,Foggy,20.4,0,5
4443,2024-03-14 03:00:00,Sunny,29.1,0,10
4444,2024-06-21 02:00:00,Sunny,29.4,0,9
4445,2024-12-05 07:00:00,Foggy,16.1,0,4
4446,2024-01-14 08:00:00,Rainy,17.5,2,3
4447,2024-10-13 12:00:00,Sunny,26.2,0,10
4448,2024-05-12 00:00:00,Cloudy,24.2,0,9
4449,2024-07-28 03:00:00,Sunny,29.0,0,10
4450,2024-07-04 15:00:00,Cloudy,27.0,1,8
4451,2024-03-06 14:00:00,Cloudy,23.0,1,8
4452,2024-05-13 23:00:00,Sunny,27.0,0,10
4453,2024-02-01 06:00:00,Foggy,22.3,0,5
4454,2024-11-17 19:00:00,Foggy,20.6,0,5
4455,2024-12-02 15:00:00,Foggy,22.5,0,5
4456,2024-01-12 05:00:00,Sunny,28.6,0,10
4457,2024-06-06 21:00:00,Cloudy,21.7,0,7
4458,2024-11-14 20:00:00,Cloudy,21.3,0,7
4459,2024-10-28 05:00:00,Cloudy,20.9,0,6
4460,2024-05-29 03:00:00,Cloudy,25.3,0,7
4461,2024-06-24 01:00:00,Sunny,30.4,0,8
4462,2024-10-06 07:00:00,Sunny,31.7,0,10
4463,2024-11-03 02:00:00,Sunny,29.7,0,9
4464,2024-08-20 15:00:00,Foggy,22.3,0,3
4465,2024-06-19 21:00:00,Rainy,17.8,3,2
4466,2024-01-31 03:00:00,Foggy,17.7,0,4
4467,2024-01-05 08:00:00,Cloudy,25.7,1,7
4468,2024-10-08 03:00:00,Rainy,19.8,9,3
4469,2024-03-01 13:00:00,Foggy,20.2,0,3
4470,2024-01-01 01:00:00,Cloudy,24.8,0,8
4471,2024-11-04 19:00:00,Cloudy,24.6,1,8
4472,2024-03-07 13:00:00,Cloudy,26.6,0,6
4473,2024-05-11 10:00:00,Rainy,21.6,2,4
4474,2024-06-08 21:00:00,Sunny,29.1,0,8
4475,2024-05-22 17:00:00,Cloudy,25.7,0,7
4476,2024-11-10 14:00:00,Sunny,29.0,0,9
4477,2024-06-03 00:00:00,Sunny,27.1,0,9
4478,2024-05-19 09:00:00,Cloudy,25.5,0,6
4479,2024-10-21 18:00:00,Sunny,25.2,0,9
4480,2024-04-18 14:00:00,Sunny,30.1,0,8
4481,2024-09-12 16:00:00,Cloudy,21.6,0,7
4482,2024-10-13 23:00:00,Sunny,28.6,0,8
4483,2024-05-24 13:00:00,Sunny,26.3,0,8
4484,2024-03-15 00:00:00,Sunny,29.1,0,9
4485,2024-12-21 03:00:00,Cloudy,23.9,0,8
4486,2024-04-17 10:00:00,Cloudy,20.8,1,9
4487,2024-11-02 13:00:00,Foggy,20.8,0,4
4488,2024-08-03 12:00:00,Cloudy,22.8,1,8
4489,2024-01-14 16:00:00,Sunny,29.8,0,8
4490,2024-09-13 08:00:00,Sunny,28.0,0,9
4491,2024-03-03 03:00:00,Foggy,20.8,0,6
4492,2024-03-27 13:00:00,Foggy,18.1,0,3
4493,2024-11-23 05:00:00,Rainy,17.8,5,2
4494,2024-04-02 07:00:00,Sunny,27.1,0,10
4495,2024-06-07 05:00:00,Sunny,29.7,0,8
4496,2024-02-04 15:00:00,Foggy,23.4,0,4
4497,2024-02-27 01:00:00,Cloudy,22.4,0,7
4498,2024-03-04 20:00:00,Sunny,30.2,0,10
4499,2024-04-02 23:00:00,Sunny,23.7,0,9
4500,2024-10-18 23:00:00,Foggy,17.6,0,3
4501,2024-05-30 12:00:00,Cloudy,22.1,0,7
4502,2024-10-28 23:00:00,Cloudy,21.3,0,7
4503,2024-02-24 17:00:00,Sunny,24.8,0,10
4504,2024-04-22 09:00:00,Cloudy,24.8,1,9
4505,2024-01-23 14:00:00,Cloudy,23.6,1,6
4506,2024-01-17 12:00:00,Foggy,20.8,0,3
4507,2024-02-27 02:00:00,Foggy,21.4,0,3
4508,2024-02-25 08:00:00,Sunny,28.5,0,10
4509,2024-11-24 05:00:00,Sunny,29.3,0,8
4510,2024-09-10 15:00:00,Rainy,18.9,3,5
4511,2024-01-18 15:00:00,Sunny,25.6,0,10
4512,2024-09-15 18:00:00,Cloudy,26.1,1,8
4513,2024-06-27 01:00:00,Cloudy,22.8,1,8
4514,2024-04-10 23:00:00,Sunny,26.1,0,10
4515,2024-12-01 06:00:00,Cloudy,23.6,1,8
4516,2024-04-29 23:00:00,Cloudy,22.2,0,7
4517,2024-12-08 07:00:00,Foggy,19.2,0,5
4518,2024-09-16 00:00:00,Cloudy,24.7,0,8
4519,2024-01-18 22:00:00,Cloudy,24.7,1,9
4520,2024-01-02 21:00:00,Sunny,26.2,0,8
4521,2024-08-23 18:00:00,Cloudy,23.0,0,9
4522,2024-12-18 04:00:00,Cloudy,26.1,0,8
4523,2024-10-03 14:00:00,Sunny,29.0,0,8
4524,2024-06-09 23:00:00,Sunny,32.2,0,8
4525,2024-08-07 13:00:00,Cloudy,26.4,1,7
4526,2024-09-06 23:00:00,Sunny,30.3,0,8
4527,2024-09-13 05:00:00,Sunny,25.2,0,8
4528,2024-02-06 04:00:00,Cloudy,25.5,0,9
4529,2024-11-10 01:00:00,Cloudy,23.9,0,9
4530,2024-03-26 20:00:00,Cloudy,22.9,0,7
4531,2024-02-02 01:00:00,Sunny,28.3,0,9
4532,2024-12-26 20:00:00,Rainy,20.9,8,4
4533,2024-12-27 07:00:00,Sunny,29.0,0,10
4534,2024-05-01 03:00:00,Cloudy,22.2,1,8
4535,2024-06-18 23:00:00,Cloudy,25.5,1,9
4536,2024-12-26 16:00:00,Cloudy,22.7,1,7
4537,2024-06-14 08:00:00,Cloudy,24.4,1,8
4538,2024-04-06 14:00:00,Sunny,27.4,0,8
4539,2024-12-22 03:00:00,Cloudy,23.6,1,7
4540,2024-07-22 03:00:00,Cloudy,25.5,1,9
4541,2024-10-13 13:00:00,Sunny,25.9,0,8
4542,2024-09-08 09:00:00,Foggy,23.9,0,4
4543,2024-03-12 01:00:00,Cloudy,20.4,1,7
4544,2024-02-26 02:00:00,Sunny,26.8,0,9
4545,2024-07-18 01:00:00,Cloudy,24.7,0,9
4546,2024-08-30 03:00:00,Rainy,20.2,8,3
4547,2024-01-29 21:00:00,Rainy,18.8,7,4
4548,2024-09-08 22:00:00,Sunny,27.9,0,8
4549,2024-05-07 15:00:00,Sunny,28.8,0,10
4550,2024-01-16 21:00:00,Sunny,27.5,0,10
4551,2024-07-29 01:00:00,Cloudy,26.8,1,9
4552,2024-12-16 04:00:00,Cloudy,25.7,1,8
4553,2024-03-15 09:00:00,Cloudy,25.7,0,7
4554,2024-12-07 23:00:00,Sunny,26.1,0,10
4555,2024-04-01 15:00:00,Cloudy,23.8,1,8
4556,2024-01-26 15:00:00,Cloudy,23.4,0,8
4557,2024-02-09 06:00:00,Sunny,26.0,0,10
4558,2024-05-19 16:00:00,Rainy,19.7,6,3
4559,2024-05-12 15:00:00,Rainy,17.9,5,4
4560,2024-08-03 02:00:00,Foggy,21.3,0,5
4561,2024-09-26 11:00:00,Foggy,17.9,0,3
4562,2024-03-02 11:00:00,Cloudy,27.4,0,6
4563,2024-11-06 10:00:00,Sunny,26.2,0,10
4564,2024-05-15 14:00:00,Cloudy,24.4,0,6
4565,2024-05-15 03:00:00,Sunny,29.6,0,8
4566,2024-08-08 12:00:00,Cloudy,22.9,0,9
4567,2024-01-24 17:00:00,Rainy,20.7,2,5
4568,2024-08-11 12:00:00,Cloudy,21.5,0,9
4569,2024-12-07 19:00:00,Rainy,21.9,3,5
4570,2024-01-08 06:00:00,Foggy,20.0,0,3
4571,2024-01-21 01:00:00,Rainy,17.8,5,2
4572,2024-03-17 11:00:00,Cloudy,23.4,1,9
4573,2024-09-14 13:00:00,Cloudy,25.6,0,7
4574,2024-12-05 12:00:00,Sunny,26.8,0,10
4575,2024-03-22 17:00:00,Sunny,26.5,0,9
4576,2024-05-25 21:00:00,Rainy,18.6,8,2
4577,2024-08-24 01:00:00,Sunny,25.6,0,10
4578,2024-02-22 01:00:00,Sunny,31.6,0,8
4579,2024-03-25 02:00:00,Sunny,26.9,0,8
4580,2024-03-15 07:00:00,Foggy,21.7,0,5
4581,2024-09-28 00:00:00,Cloudy,24.4,0,7
4582,2024-04-05 02:00:00,Cloudy,22.0,1,6
4583,2024-05-12 22:00:00,Foggy,20.0,0,6
4584,2024-04-17 15:00:00,Sunny,29.6,0,10
4585,2024-02-20 04:00:00,Rainy,18.6,10,3
4586,2024-08-16 19:00:00,Sunny,30.4,0,9
4587,2024-03-03 23:00:00,Sunny,30.0,0,8
4588,2024-07-19 16:00:00,Sunny,29.8,0,8
4589,2024-10-05 00:00:00,Sunny,27.1,0,10
4590,2024-01-15 12:00:00,Rainy,16.8,2,4
4591,2024-06-11 05:00:00,Foggy,18.8,0,5
4592,2024-10-24 05:00:00,Cloudy,24.4,1,9
4593,2024-03-20 12:00:00,Rainy,20.1,2,2
4594,2024-01-29 18:00:00,Cloudy,19.7,1,6
4595,2024-09-03 15:00:00,Rainy,19.0,2,3
4596,2024-03-01 08:00:00,Sunny,28.3,0,10
4597,2024-09-20 16:00:00,Foggy,19.4,0,3
4598,2024-02-19 14:00:00,Sunny,30.6,0,9
4599,2024-05-25 07:00:00,Sunny,28.8,0,10
4600,2024-05-29 05:00:00,Sunny,30.6,0,8
4601,2024-08-30 21:00:00,Sunny,27.6,0,9
4602,2024-12-13 12:00:00,Sunny,29.9,0,9
4603,2024-11-27 08:00:00,Cloudy,27.3,1,6
4604,2024-04-07 08:00:00,Cloudy,26.6,1,9
4605,2024-01-28 12:00:00,Cloudy,21.8,1,8
4606,2024-01-04 09:00:00,Sunny,27.5,0,9
4607,2024-05-12 11:00:00,Foggy,19.3,0,6
4608,2024-11-21 13:00:00,Sunny,29.0,0,8
4609,2024-10-05 03:00:00,Foggy,21.4,0,4
4610,2024-09-12 12:00:00,Sunny,26.3,0,8
4611,2024-03-10 22:00:00,Cloudy,24.1,0,6
4612,2024-02-02 10:00:00,Cloudy,20.0,1,6
4613,2024-07-14 01:00:00,Cloudy,26.9,0,8
4614,2024-06-23 05:00:00,Cloudy,23.0,0,9
4615,2024-10-14 05:00:00,Cloudy,24.1,0,9
4616,2024-07-21 08:00:00,Foggy,19.4,0,6
4617,2024-03-02 04:00:00,Foggy,22.3,0,6
4618,2024-04-09 02:00:00,Foggy,14.3,0,5
4619,2024-06-18 10:00:00,Cloudy,24.0,1,9
4620,2024-03-11 06:00:00,Sunny,27.8,0,10
4621,2024-07-30 08:00:00,Sunny,27.1,0,10
4622,2024-05-09 23:00:00,Cloudy,27.5,0,7
4623,2024-07-19 23:00:00,Sunny,26.2,0,8
4624,2024-10-02 22:00:00,Foggy,21.5,0,6
4625,2024-01-16 16:00:00,Cloudy,24.7,0,9
4626,2024-09-28 16:00:00,Rainy,21.5,9,3
4627,2024-01-21 20:00:00,Cloudy,22.7,1,9
4628,2024-07-30 06:00:00,Cloudy,22.5,0,7
4629,2024-08-10 09:00:00,Cloudy,26.2,0,7
4630,2024-12-21 03:00:00,Cloudy,24.9,1,7
4631,2024-01-12 22:00:00,Sunny,24.9,0,10
4632,2024-01-03 02:00:00,Foggy,18.9,0,5
4633,2024-03-21 10:00:00,Foggy,20.8,0,6
4634,2024-01-21 10:00:00,Rainy,20.7,8,4
4635,2024-09-01 21:00:00,Cloudy,22.6,0,9
4636,2024-06-30 14:00:00,Cloudy,18.2,0,9
4637,2024-09-18 01:00:00,Sunny,29.0,0,10
4638,2024-02-19 16:00:00,Cloudy,21.6,1,9
4639,2024-11-24 23:00:00,Rainy,15.0,5,2
4640,2024-04-09 11:00:00,Foggy,14.3,0,3
4641,2024-08-17 22:00:00,Foggy,21.6,0,5
4642,2024-05-11 02:00:00,Rainy,19.3,3,4
4643,2024-04-11 16:00:00,Foggy,19.5,0,6
4644,2024-12-13 11:00:00,Sunny,30.8,0,9
4645,2024-01-21 02:00:00,Sunny,29.3,0,8
4646,2024-11-22 14:00:00,Foggy,23.2,0,4
4647,2024-01-05 10:00:00,Foggy,17.2,0,3
4648,2024-09-22 18:00:00,Cloudy,23.9,1,9
4649,2024-03-20 17:00:00,Sunny,24.8,0,8
4650,2024-12-09 23:00:00,Foggy,19.5,0,6
4651,2024-05-11 23:00:00,Sunny,27.5,0,8
4652,2024-01-18 09:00:00,Foggy,21.3,0,5
4653,2024-09-13 03:00:00,Sunny,28.1,0,8
4654,2024-07-19 01:00:00,Cloudy,25.2,1,6
4655,2024-02-07 02:00:00,Cloudy,25.4,0,8
4656,2024-10-29 15:00:00,Cloudy,28.3,0,7
4657,2024-09-08 11:00:00,Cloudy,23.4,0,6
4658,2024-07-03 09:00:00,Sunny,26.1,0,9
4659,2024-10-27 19:00:00,Sunny,28.5,0,9
4660,2024-04-20 19:00:00,Cloudy,22.4,1,9
4661,2024-04-05 09:00:00,Sunny,31.0,0,9
4662,2024-04-03 15:00:00,Cloudy,23.4,1,7
4663,2024-03-03 20:00:00,Sunny,26.9,0,10
4664,2024-09-19 11:00:00,Cloudy,23.1,1,9
4665,2024-06-28 21:00:00,Rainy,20.4,4,2
4666,2024-12-30 05:00:00,Sunny,27.7,0,10
4667,2024-05-15 11:00:00,Sunny,26.7,0,8
4668,2024-03-01 21:00:00,Sunny,31.3,0,8
4669,2024-04-26 21:00:00,Rainy,17.3,7,4
4670,2024-03-15 05:00:00,Sunny,28.1,0,9
4671,2024-01-08 06:00:00,Cloudy,25.3,0,9
4672,2024-03-10 09:00:00,Sunny,24.7,0,8
4673,2024-01-01 07:00:00,Sunny,29.0,0,8
4674,2024-10-15 00:00:00,Sunny,25.9,0,8
4675,2024-08-04 22:00:00,Sunny,29.6,0,10
4676,2024-08-23 11:00:00,Sunny,26.1,0,9
4677,2024-05-28 23:00:00,Sunny,29.4,0,8
4678,2024-06-29 15:00:00,Cloudy,26.2,1,8
4679,2024-02-02 14:00:00,Cloudy,25.7,0,8
4680,2024-07-19 17:00:00,Sunny,28.5,0,9
4681,2024-07-07 00:00:00,Cloudy,23.5,0,9
4682,2024-06-10 10:00:00,Sunny,26.8,0,8
4683,2024-09-28 22:00:00,Cloudy,26.9,1,6
4684,2024-11-12 05:00:00,Cloudy,22.6,0,7
4685,2024-05-07 10:00:00,Cloudy,21.9,1,7
4686,2024-03-03 23:00:00,Sunny,29.3,0,8
4687,2024-03-10 20:00:00,Foggy,18.4,0,4
4688,2024-04-27 03:00:00,Cloudy,22.1,1,9
4689,2024-10-25 23:00:00,Cloudy,21.1,1,9
4690,2024-06-07 03:00:00,Sunny,27.0,0,9
4691,2024-03-19 11:00:00,Foggy,19.8,0,4
4692,2024-08-05 09:00:00,Foggy,20.5,0,4
4693,2024-11-02 22:00:00,Cloudy,25.9,1,7
4694,2024-10-19 15:00:00,Rainy,20.1,2,5
4695,2024-11-22 12:00:00,Cloudy,23.6,0,9
4696,2024-06-10 01:00:00,Cloudy,23.6,1,9
4697,2024-01-11 13:00:00,Rainy,20.0,10,3
4698,2024-09-13 18:00:00,Sunny,30.5,0,8
4699,2024-05-03 04:00:00,Cloudy,24.3,0,7
4700,2024-08-11 20:00:00,Sunny,27.1,0,9
4701,2024-09-06 21:00:00,Cloudy,22.0,0,9
4702,2024-11-01 08:00:00,Sunny,25.1,0,9
4703,2024-04-12 15:00:00,Rainy,20.3,6,5
4704,2024-04-04 17:00:00,Cloudy,25.2,0,6
4705,2024-11-07 18:00:00,Sunny,29.2,0,9
4706,2024-12-30 17:00:00,Foggy,19.7,0,3
4707,2024-06-09 13:00:00,Foggy,22.8,0,5
4708,2024-04-18 02:00:00,Cloudy,23.0,1,6
